edge_id,source_entity_id,target_entity_id,relation_type,dependency_category,source_file,source_line,target_file,source_group_id,target_group_id,source_signature,target_signature,cross_file,observed_products,resolution_status
"D577","E132","E106","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",273,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D578","E132","E106","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D579","E132","E109","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D580","E132","E113","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D581","E132","E114","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D582","E132","E143","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D583","E132","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",274,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D584","E132","E106","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D585","E132","E109","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D586","E132","E113","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D587","E132","E114","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D588","E132","E142","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D589","E132","E143","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D590","E132","E64","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15",276,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D624","E137","E134","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D625","E137","E136","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D626","E137","E135","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D627","E137","E135","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D628","E138","E134","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",26,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D629","E138","E134","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",32,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D630","E138","E134","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",33,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D631","E138","E134","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",35,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D632","E138","E244","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",35,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D633","E138","E134","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",37,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D634","E138","E134","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16",45,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset16","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D635","E145","E140","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",16,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D636","E145","E141","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D637","E145","E142","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D638","E145","E143","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D639","E145","E144","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",20,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D640","E146","E140","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D641","E146","E141","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",24,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D642","E146","E142","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D643","E146","E143","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",26,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D644","E146","E144","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",27,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D645","E147","E140","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",30,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D646","E147","E141","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",31,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D647","E147","E142","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",32,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D648","E147","E143","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",33,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D649","E147","E144","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17",34,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset17","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D674","E192","E257","EXTENDS","STRUCTURAL","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",9,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D650","E197","E267","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",17,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset22","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D651","E197","E193","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",18,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D652","E197","E193","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D653","E197","E194","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",19,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D654","E198","E194","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",22,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D655","E198","E194","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",23,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D656","E198","E193","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",25,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D657","E198","E193","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",27,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D658","E198","E333","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",28,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset3","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D659","E198","E200","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",30,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D660","E198","E199","METHOD_CALL","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",31,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D661","E200","E691","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",37,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D662","E200","E691","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",38,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset9","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",true,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
"D663","E200","E195","FIELD_REFERENCE","IMPLEMENTATION","C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19",39,"C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19","G4","G4","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5",false,"TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5","RESOLVED_INTERNAL"
