relation_id,source_block_id,target_block_id,source_entity_id,target_entity_id,target_text,relation_type,source_file,source_line,source_group_id,target_group_id,source_signature,target_signature,source_entity_role,target_entity_role,dependency_strength,domain_relevance,requires_relevance,exclusion_reason,resolution_status,observed_product_set
D1170,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E224,E132,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,96,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1171,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E225,E120,,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,99,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D1172,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,99,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D891,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E204,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,100,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D892,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E205,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,100,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D893,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,100,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D894,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E211,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,100,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D895,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E225,E121,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,100,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D896,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E228,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,100,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D897,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,101,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D898,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E225,E125,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,101,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D899,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,102,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D900,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E225,E124,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,102,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D901,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E204,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,103,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D902,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E205,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,103,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D903,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,103,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D904,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E225,E211,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,103,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D905,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E225,E123,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,103,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D906,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E226,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,106,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D907,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E226,E227,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,107,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D908,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E226,E206,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,109,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D909,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E226,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,109,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D910,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E226,E132,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,109,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D911,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E227,E120,,CONSTRUCTOR_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,112,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D912,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,112,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D913,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,113,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D914,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E228,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,113,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D915,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,114,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D916,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E227,E125,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,114,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D917,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E204,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,115,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D918,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E205,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,115,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D919,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,115,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D920,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E227,E211,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,115,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D921,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset15:IF:8-281,E227,E123,,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,115,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.750,0.200,LOW,NONE,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D922,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E228,E215,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,118,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D923,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E229,E208,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,125,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D924,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E229,E213,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,126,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D925,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E229,E209,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,127,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D926,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E229,E210,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,127,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,DOMAIN_SUPPORT,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D927,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E229,E204,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,128,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D928,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E229,E205,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,128,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
D929,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2:IF:8-332,E229,E211,,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset2,128,G4,G4,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,UNKNOWN,UNKNOWN,0.600,0.200,LOW,INTRA_BLOCK,RESOLVED_INTERNAL,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5
